Date,adj_close_tsla,close_tsla,high_tsla,low_tsla,open_tsla,volume_tsla,SMA,EMA,CMA (OPEN)
1/3/2018,21.14999962,21.14999962,21.68333244,21.03666687,21.39999962,67822500,21.32785161,21.33931931,
1/4/2018,20.9746666,20.9746666,21.23666763,20.37866783,20.8579998,149194500,21.22148132,21.27301888,
1/5/2018,21.10533333,21.10533333,21.14933205,20.79999924,21.1079998,68868000,21.10977766,21.24253063,
1/8/2018,22.42733383,22.42733383,22.46800041,21.03333282,21.06666756,147891000,21.19281472,21.45794918,
1/9/2018,22.24600029,22.24600029,22.58666611,21.82666779,22.34399986,107199000,21.3142963,21.60123106,
1/10/2018,22.31999969,22.31999969,22.46666718,22,22.14666748,64648500,21.48585192,21.73191613,
1/11/2018,22.53000069,22.53000069,22.9873333,22.21733284,22.34933281,99682500,21.65318531,21.87702227,
1/12/2018,22.41466713,22.41466713,22.69400024,22.24466705,22.57533264,72376500,21.83740764,21.97477578,
1/16/2018,22.67066765,22.67066765,23,22.31999969,22.50266647,97114500,21.98207431,22.10130145,
1/17/2018,23.1439991,23.1439991,23.26666641,22.64999962,22.69799995,106552500,22.20362981,22.29088265,
1/18/2018,22.97133255,22.97133255,23.48666763,22.91600037,23.04466629,85287000,22.42548158,22.41460069,
1/19/2018,23.33466721,23.33466721,23.37266731,22.84000015,23,73324500,22.67318535,22.58188534,
1/22/2018,23.43733215,23.43733215,23.85533333,23.28000069,23.29333305,93156000,22.78540738,22.73742097,
1/23/2018,23.51933289,23.51933289,24.03333282,23.39999962,24,81981000,22.92688878,22.87958663,
1/24/2018,23.0593338,23.0593338,23.64999962,22.90133286,23.63866615,79312500,23.00903702,22.9122679,
1/25/2018,22.50933266,22.50933266,23.28000069,22.42666626,23.21800041,101104500,23.00674057,22.83900702,
1/26/2018,22.85666656,22.85666656,22.93333244,22.38066673,22.76666641,68091000,23.05585162,22.84221785,
1/29/2018,23.30200005,23.30200005,23.38999939,22.55200005,22.65666771,71206500,23.12599966,22.92581453,
1/30/2018,23.05466652,23.05466652,23.21800041,22.8113327,23.00933266,70765500,23.11607382,22.94924214,
1/31/2018,23.6206665,23.6206665,23.74600029,23.0126667,23.1673336,93211500,23.18822204,23.07131917,
2/1/2018,23.28333282,23.28333282,23.97733307,23.24200058,23.39999962,62965500,23.18251822,23.10986707,
2/2/2018,22.91666794,22.91666794,23.46333313,22.70066643,23.22933388,55572000,23.12466664,23.07473999,
2/5/2018,22.20866776,22.20866776,22.96466637,22.20000076,22.53133392,66961500,22.97903718,22.91727247,
2/6/2018,22.26466751,22.26466751,22.41466713,21.56666756,21.68066788,76326000,22.89074092,22.79861714,
2/7/2018,23,23,23.06666756,22.37733269,22.59933281,104538000,22.94525952,22.83523217,
2/8/2018,21.01533318,21.01533318,23.24133301,20.97333336,22.88733292,154719000,22.74066692,22.50434177,
2/9/2018,20.69466782,20.69466782,21.39866638,19.65066719,21.32866669,194005500,22.45096334,22.17531047,
2/12/2018,21.04866791,21.04866791,21.20533371,20.41666794,21.07533264,93417000,22.2280746,21.97046658,
2/13/2018,21.57733345,21.57733345,21.61266708,20.83399963,21.00133324,68403000,22.0010376,21.8989879,
2/14/2018,21.4873333,21.4873333,21.74466705,21.23466682,21.38933372,59260500,21.80148209,21.82414168,
2/15/2018,22.27133369,22.27133369,22.27466774,21.49333382,21.63333321,88693500,21.72977829,21.90544924,
2/16/2018,22.36599922,22.36599922,22.87466621,22.10933304,22.16666794,84639000,21.74725956,21.98918552,
2/20/2018,22.31800079,22.31800079,22.72266769,22.10000038,22.29800034,60141000,21.75318548,22.04897005,
2/21/2018,22.21999931,22.21999931,22.64599991,22.21133232,22.40200043,48294000,21.66651874,22.08006625,
2/22/2018,23.07799911,23.07799911,23.16266632,22.31666756,22.3686676,104547000,21.89570385,22.26150841,
2/23/2018,23.46999931,23.46999931,23.66600037,23.13999939,23.1886673,87261000,22.20407401,22.48123381,
2/26/2018,23.82799911,23.82799911,23.93333244,23.49066734,23.56666756,65100000,22.51288859,22.72609998,
2/27/2018,23.39933205,23.39933205,23.99933243,23.33399963,23.75,71961000,22.71533288,22.84850569,
2/28/2018,22.8706665,22.8706665,23.68266678,22.81466675,23.50466728,91045500,22.86903657,22.85253492,
3/1/2018,22.06200027,22.06200027,23.24466705,22.00466728,23.00066757,103284000,22.8457773,22.7088015,
3/2/2018,22.34133339,22.34133339,22.34799957,21.53133392,21.79866791,76392000,22.84303665,22.64198918,
3/5/2018,22.22333336,22.22333336,22.51666641,21.95266724,22.15933228,57357000,22.83251805,22.56587002,
3/6/2018,21.87999916,21.87999916,22.42466736,21.80200005,22.25,64285500,22.79474025,22.44116635,
3/7/2018,22.15333366,22.15333366,22.16666794,21.44933319,21.69599915,75109500,22.69199965,22.38883319,
3/8/2018,21.94000053,21.94000053,22.21999931,21.75133324,22.1906662,53493000,22.52199978,22.30722733,
3/9/2018,21.8113327,21.8113327,21.89933205,21.49133301,21.60666656,82602000,22.29792574,22.21706476,
3/12/2018,23.0340004,23.0340004,23.14733315,21.76666641,21.90733337,123960000,22.25733333,22.36559836,
3/13/2018,22.78933334,22.78933334,23.14733315,21.76666641,21.90733337,89487000,22.24829631,22.44264101,
3/14/2018,21.7753334,21.7753334,22.65399933,21.5953331,22.45066643,119511000,22.21644444,22.32131248,
3/15/2018,21.70666695,21.70666695,22.19000053,21.40666771,21.95866776,98472000,22.14592595,22.20955886,
3/16/2018,21.42333221,21.42333221,21.82666779,21.27133369,21.52866745,91759500,22.05703693,22.0666087,
3/19/2018,20.90399933,20.90399933,21.38333321,20.64466667,21.10000038,112264500,21.9485925,21.85522539,
3/20/2018,20.7033329,20.7033329,21.08333206,20.58399963,20.99133301,71464500,21.78748131,21.6457906,
3/21/2018,21.10199928,21.10199928,21.49600029,20.67933273,20.68333244,89376000,21.69437006,21.54691955,
3/22/2018,20.60666656,20.60666656,21.25466728,20.54533386,20.9260006,74097000,21.56051826,21.37596463,
3/23/2018,20.10266685,20.10266685,20.75,20.03000069,20.75,99823500,21.23481454,21.14445618,
3/26/2018,20.27866745,20.27866745,20.50600052,19.42399979,20.4893322,125628000,20.95585166,20.9870402,
3/27/2018,18.61199951,18.61199951,20.28466606,18.47866631,20.26666641,208080000,20.60437012,20.55521505,
3/28/2018,17.18533325,17.18533325,17.91200066,16.80666733,17.63866615,315021000,20.10199971,19.94250989,
3/29/2018,17.74200058,17.74200058,18.06399918,16.54733276,17.09933281,227560500,19.69296286,19.54241768,
4/2/2018,16.83200073,16.83200073,17.35533333,16.30599976,17.08399963,241710000,19.24051857,19.04961509,
4/3/2018,17.83533287,17.83533287,18.22333336,16.9659996,17.98800087,282666000,18.9218519,18.82883673,
4/4/2018,19.1293335,19.1293335,19.2246666,16.79999924,16.85199928,298450500,18.70266681,18.88347245,
4/5/2018,20.3813324,20.3813324,20.4173336,19.21333313,19.28933334,286816500,18.67762968,19.15581035,
4/6/2018,19.9533329,19.9533329,20.6186676,19.70000076,20.06666756,202804500,18.66103702,19.30081431,
4/9/2018,19.31066704,19.31066704,20.63333321,19.28066635,20.02466774,153747000,18.55348142,19.30260571,
4/10/2018,20.31333351,20.31333351,20.47333336,19.57866669,19.93133354,164847000,18.74251853,19.48637422,
4/11/2018,20.06200027,20.06200027,20.59866714,19.97733307,20.04933357,112243500,19.0621482,19.5910334,
4/12/2018,19.60533333,19.60533333,20.26333237,19.57866669,20.1546669,114132000,19.26918517,19.59363338,
4/13/2018,20.02266693,20.02266693,20.26333237,19.73200035,20.23999977,109908000,19.62370364,19.6716394,
4/16/2018,19.41399956,19.41399956,19.97733307,19.26733208,19.93333244,95077500,19.79911105,19.62479584,
4/17/2018,19.17933273,19.17933273,19.47800064,18.83399963,19.25799942,105000000,19.80466652,19.54380263,
4/18/2018,19.55666733,19.55666733,20.01600075,19.21066666,19.40533257,98365500,19.71303707,19.54614166,
4/19/2018,20.00533295,20.00533295,20.06733322,19.23666763,19.40533257,91359000,19.71881485,19.6296309,
4/20/2018,19.34933281,19.34933281,19.99866676,19.31666756,19.6779995,84418500,19.72311105,19.57866767,
4/23/2018,18.89133263,18.89133263,19.44133377,18.8220005,19.4193325,73401000,19.56511095,19.45369778,
4/24/2018,18.89733315,18.89733315,19.13933372,18.56399918,19,85279500,19.43570349,19.35254068,
4/25/2018,18.71266747,18.71266747,19.0106678,18.48333359,18.89999962,60204000,19.33651839,19.23620021,
4/26/2018,19.03199959,19.03199959,19.05266762,18.43333244,18.58333206,65340000,19.22644424,19.19907286,
4/27/2018,19.60533333,19.60533333,19.6313324,18.92200089,19.02466774,65469000,19.24770355,19.27293833,
4/30/2018,19.59333229,19.59333229,19.91533279,19.5,19.5739994,63423000,19.2937035,19.33119172,
5/1/2018,19.99466705,19.99466705,20.05466652,19.54800034,19.56733322,69384000,19.34237014,19.45182348,
5/2/2018,20.07666779,20.07666779,20.45666695,19.85199928,19.9046669,134556000,19.35029623,19.56543142,
5/3/2018,18.96333313,18.96333313,19.20266724,18.34866714,18.58600044,260281500,19.30740738,19.45595911,
5/4/2018,19.6060009,19.6060009,19.79066658,18.63466644,18.86666679,128541000,19.38681497,19.48323941,
5/7/2018,20.18466759,20.18466759,20.39733315,19.6779995,19.83333206,130173000,19.52985213,19.61077168,
5/8/2018,20.1313324,20.1313324,20.51666641,19.93333244,20.05333328,88950000,19.68748156,19.70541899,
5/9/2018,20.45666695,20.45666695,20.46733284,20.00333214,20.02733231,85911000,19.84577794,19.84200939,
5/10/2018,20.33466721,20.33466721,20.86599922,20.27400017,20.5,84774000,19.92681503,19.93158345,
5/11/2018,20.07066727,20.07066727,20.59199905,19.9386673,20.51333237,70194000,19.97985225,19.95687139,
5/14/2018,19.46466637,19.46466637,20.32933235,19.44133377,20.22133255,109302000,19.92096329,19.86737966,
5/15/2018,18.94533348,18.94533348,19.13066673,18.70000076,19.00066757,142788000,19.79525948,19.69973506,
5/16/2018,19.09866714,19.09866714,19.25399971,18.77066612,18.92200089,85110000,19.81029659,19.5904501,
5/17/2018,18.96933365,18.96933365,19.27933311,18.93133354,19.05999947,66309000,19.73955578,19.47751995,
5/18/2018,18.45466614,18.45466614,18.9766674,18.26666641,18.9766674,108778500,19.5473334,19.29154671,
5/21/2018,18.9659996,18.9659996,19.43266678,18.75333214,18.75533295,137739000,19.41785198,19.23235639,
5/22/2018,18.33399963,18.33399963,19.20000076,18.22800064,19.18400002,134187000,19.18200005,19.06901896,
5/23/2018,18.60466766,18.60466766,18.66066742,18.26666641,18.51733208,89776500,18.98977788,18.98459154,
5/24/2018,18.5233326,18.5233326,18.74066734,18.32600021,18.55999947,62650500,18.81785181,18.90072636,
5/25/2018,18.59000015,18.59000015,18.64266777,18.37400055,18.50866699,58126500,18.72066667,18.84423074,
5/29/2018,18.9173336,18.9173336,19.10000038,18.40999985,18.56733322,84999000,18.71755558,18.85752216,
5/30/2018,19.44799995,19.44799995,19.6673336,18.7733326,18.88599968,112345500,18.75637033,18.96488165,
5/31/2018,18.98200035,18.98200035,19.3579998,18.86199951,19.14733315,88795500,18.75777774,18.96799414,
6/1/2018,19.45466614,19.45466614,19.46333313,18.92266655,19.05733299,81366000,18.86888885,19.05647987,
6/4/2018,19.78266716,19.78266716,19.93333244,19.56999969,19.62266731,71967000,18.95962969,19.18851379,
6/5/2018,19.40866661,19.40866661,19.85333252,19.11599922,19.84666634,89928000,19.07903714,19.22854153,
6/6/2018,21.29999924,21.29999924,21.47800064,19.83200073,20.03333282,281509500,19.37851842,19.60516983,
6/7/2018,21.07266617,21.07266617,22,20.90533257,21.07666779,215179500,19.66177771,19.87198708,
6/8/2018,21.17733383,21.17733383,21.63199997,21.14333344,21.26666641,123078000,19.94925923,20.10932262,
6/11/2018,22.13999939,22.13999939,22.31066704,21.5,21.50066757,197752500,20.3073332,20.47853621,
6/12/2018,22.85133362,22.85133362,23.66466713,22.53333282,22.97999954,335211000,20.68548139,20.90995349,
6/13/2018,22.98533249,22.98533249,23.14666748,22.65333366,23.11400032,142047000,21.13029607,21.28729475,
6/14/2018,23.84799957,23.84799957,23.91666794,23.10666656,23.17533302,164715000,21.61844423,21.75287698,
6/15/2018,23.87800026,23.87800026,24.3113327,23.41666794,23.58933258,162724500,22.07348124,22.13926264,
6/18/2018,24.72200012,24.72200012,24.91533279,23.63333321,23.69333267,181098000,22.66385163,22.6088508,
6/19/2018,23.50333214,23.50333214,24.66666794,23.08333206,24.34399986,191428500,22.9086664,22.77148361,
6/20/2018,24.14800072,24.14800072,24.29199982,23.46666718,23.86933327,125755500,23.25037024,23.0217592,
6/21/2018,23.1673336,23.1673336,24.41399956,23.08466721,24.13333321,119506500,23.47148132,23.04822725,
6/22/2018,22.24200058,22.24200058,23.48333359,22.13333321,23.43600082,153991500,23.48281479,22.90164073,
6/25/2018,22.20066643,22.20066643,22.56466675,21.83333206,22.00799942,103969500,23.41051843,22.77419098,
6/26/2018,22.79999924,22.79999924,22.90333366,21.71999931,22.40333366,111787500,23.38992585,22.77888339,
6/27/2018,22.96666718,22.96666718,23.38599968,22.63333321,23,125005500,23.29200003,22.81302586,
6/28/2018,23.32866669,23.32866669,23.80133247,23.0739994,23.24399948,125970000,23.23096297,22.90677864,
6/29/2018,22.86333275,22.86333275,23.59066772,22.82733345,23.55533218,97386000,23.02444437,22.8988794,
7/2/2018,22.33799934,22.33799934,24.31866646,21.98999977,24.00466728,281397000,22.89496295,22.79690131,
7/3/2018,20.72400093,20.72400093,22.16600037,20.64599991,22.11666679,184239000,22.51451853,22.42001071,
7/5/2018,20.61066628,20.61066628,20.95933342,19.74799919,20.9173336,262146000,22.23044438,22.09103932,
7/6/2018,20.59333229,20.59333229,20.80466652,20.13333321,20.32999992,132982500,22.04725901,21.81872922,
7/9/2018,21.23399925,21.23399925,21.23466682,20.53333282,20.79933357,113952000,21.93985155,21.71241479,
7/10/2018,21.49799919,21.49799919,21.8453331,21.28000069,21.63733292,142072500,21.79518488,21.67343017,
7/11/2018,21.26399994,21.26399994,21.46266747,21.00466728,21.05333328,73261500,21.60599963,21.59898839,
7/12/2018,21.11400032,21.11400032,21.54866791,20.85133362,21.42866707,85818000,21.35992559,21.51080883,
7/13/2018,21.25799942,21.25799942,21.30533218,20.61666679,21.03866768,88047000,21.18155522,21.46484353,
7/16/2018,20.67333221,20.67333221,21.0106678,20.41666794,20.78066635,117280500,20.9965922,21.32093252,
7/17/2018,21.5126667,21.5126667,21.64933205,20.56666756,20.58733368,104943000,21.08422173,21.35579325,
7/18/2018,21.59000015,21.59000015,21.70000076,21.08333206,21.66666794,84363000,21.19303661,21.39837628,
7/19/2018,21.34866714,21.34866714,21.56933212,20.93400002,21.08866692,88729500,21.2769627,21.38933826,
7/20/2018,20.90533257,20.90533257,21.54933357,20.78066635,21.41533279,77433000,21.24044418,21.30133732,
7/23/2018,20.21333313,20.21333313,20.36666679,19.52400017,20.12266731,164893500,21.09770351,21.10351857,
7/24/2018,19.82866669,19.82866669,20.51466751,19.50333214,20.29466629,143862000,20.93822204,20.87172755,
7/25/2018,20.5826664,20.5826664,20.64133263,19.63333321,19.78266716,106131000,20.87918493,20.81917103,
7/26/2018,20.44333267,20.44333267,20.71333313,20.24266624,20.32333374,69457500,20.78866641,20.75083685,
7/27/2018,19.81200027,19.81200027,20.5126667,19.68933296,20.48333359,85549500,20.69296286,20.58013946,
7/30/2018,19.34466743,19.34466743,19.73999977,19.07533264,19.7266674,102211500,20.45207405,20.35550841,
7/31/2018,19.87599945,19.87599945,19.88800049,19.27133369,19.48333359,76153500,20.26162953,20.26832505,
8/1/2018,20.05599976,20.05599976,20.20000076,19.53333282,19.86599922,151941000,20.11799982,20.22972049,
8/2/2018,23.30266762,23.30266762,23.3326664,21.54400063,21.89599991,348225000,20.38437038,20.78843759,
8/3/2018,23.21133232,23.21133232,23.66666794,22.83533287,23.18733215,204847500,20.7174814,21.22896346,
8/6/2018,22.79933357,22.79933357,23.66533279,22.78800011,23.03066635,128464500,21.0475555,21.51448502,
8/7/2018,25.30466652,25.30466652,25.8306675,22.61000061,22.92266655,463137000,21.57222218,22.20360824,
8/8/2018,24.68933296,24.68933296,25.50933266,24.4746666,24.6060009,368568000,22.04399999,22.65555774,
8/9/2018,23.49666786,23.49666786,24.46733284,23.04866791,24.37000084,257757000,22.4534075,22.8084867,
8/10/2018,23.69933319,23.69933319,24,23.06666756,23.60000038,173280000,22.93725925,22.97045862,
8/13/2018,23.7606678,23.7606678,24.21266747,23.26799965,24.07533264,156958500,23.36888907,23.11413288,
8/14/2018,23.1760006,23.1760006,23.94666672,23.13999939,23.89666748,104796000,23.71555583,23.12538154,
8/15/2018,22.57933235,22.57933235,22.9659996,22.14266777,22.79400063,136519500,23.63518524,23.02609997,
8/16/2018,22.36333275,22.36333275,22.81866646,22.25466728,22.66066742,90960000,23.54096307,22.90559696,
8/17/2018,20.36666679,20.36666679,21.78466606,20.23533249,21.56666756,284379000,23.27066676,22.44397375,
8/20/2018,20.56266785,20.56266785,20.56666756,19.21333313,19.44666672,261034500,22.74377802,22.10191848,
8/21/2018,21.45999908,21.45999908,21.65266609,20.60000038,20.70733261,197583000,22.38496314,21.98520598,
8/22/2018,21.44266701,21.44266701,21.59199905,20.97800064,21.39133263,89190000,22.15674082,21.88656263,
8/23/2018,21.34000015,21.34000015,21.82133293,21.20666695,21.27599907,77209500,21.89459271,21.78718773,
8/24/2018,21.52133369,21.52133369,21.59000015,21.29333305,21.37999916,54039000,21.64577781,21.73885068,
8/27/2018,21.28466606,21.28466606,21.49600029,20.58733368,21.20000076,196189500,21.43562953,21.65627174,
8/28/2018,20.79066658,20.79066658,21.25866699,20.74600029,21.22733307,114736500,21.23688889,21.49888914,
8/29/2018,20.33399963,20.33399963,20.79000092,20.24600029,20.68466759,111711000,21.01140743,21.28709126,
8/30/2018,20.20999908,20.20999908,20.30666733,19.84799957,20.15066719,108250500,20.99399991,21.09125652,
8/31/2018,20.11066628,20.11066628,20.35400009,19.90666771,20.13333321,80626500,20.94377751,20.91296756,
9/4/2018,19.26333237,19.26333237,19.8793335,19.20000076,19.79599953,125257500,20.69970343,20.61303419,
9/5/2018,18.7159996,18.7159996,19.1186676,18.47866631,19.00333214,115812000,20.39674038,20.26811915,
9/6/2018,18.72999954,18.72999954,19.41133308,18.59199905,18.98666763,112212000,20.10674032,19.98846132,
9/7/2018,17.54933357,17.54933357,17.88999939,16.81666756,17.34000015,337378500,19.66540697,19.54498399,
9/10/2018,19.03333282,19.03333282,19.06866646,18.06666756,18.21733284,214252500,19.41525883,19.4519566,
9/11/2018,18.6293335,18.6293335,18.79999924,18.23666763,18.6313324,137550000,19.17511071,19.30238891,
9/12/2018,19.36933327,19.36933327,19.5,18.57666779,18.7626667,150231000,19.06792556,19.3145606,
9/13/2018,19.29733276,19.29733276,19.66666794,19.01199913,19.20133209,95104500,18.96651819,19.31142827,
9/14/2018,19.68000031,19.68000031,19.8220005,19.10133362,19.25066757,101484000,18.91866642,19.3784413,
9/17/2018,19.65600014,19.65600014,20.05800056,19.20866776,19.33600044,103314000,18.96229617,19.42890649,
9/18/2018,18.99733353,18.99733353,20.1760006,18.36666679,19.77933311,248212500,18.99355549,19.35043876,
9/19/2018,19.93466759,19.93466759,20,18.70000076,18.70066643,124423500,19.1274075,19.45666208,
9/20/2018,19.88866615,19.88866615,20.39866638,19.55533218,20.2373333,110241000,19.38733334,19.53520819,
9/21/2018,19.94000053,19.94000053,20.03866768,19.69133377,19.84666634,75757500,19.4880742,19.60880673,
9/24/2018,19.97866631,19.97866631,20.20000076,19.5720005,19.89866638,72645000,19.63800006,19.67605386,
9/25/2018,20.06599998,20.06599998,20.30666733,19.76666641,20,67225500,19.71540748,19.74695308,
9/26/2018,20.63866615,20.63866615,20.9260006,20.0739994,20.12733269,117648000,19.86444452,19.90908257,
9/27/2018,20.50133324,20.50133324,20.99733353,20.46066666,20.86000061,127636500,19.95570374,20.0167644,
9/28/2018,17.65133286,17.65133286,18.53333282,17.3706665,18.01733208,504745500,19.73296293,19.58668637,
10/1/2018,20.71333313,20.71333313,20.7626667,20.06999969,20.38466644,326664000,19.92362955,19.79153103,
10/2/2018,20.06800079,20.06800079,21.12266731,19.94333267,20.93000031,176152500,19.93844435,19.84179821,
10/3/2018,19.65333366,19.65333366,20.30666733,19.43799973,20.22200012,119925000,19.9122963,19.80753196,
10/4/2018,18.78866768,18.78866768,19.60000038,18.51133347,19.59666634,147213000,19.78437042,19.6222841,
10/5/2018,17.46333313,17.46333313,18.32533264,17.33333206,18.30999947,269167500,19.50488896,19.22974795,
10/8/2018,16.70400047,16.70400047,17.85066795,16.60000038,17.63466644,202090500,19.13133346,18.77052159,
10/9/2018,17.52000046,17.52000046,17.78466606,16.88666725,17.01666641,180909000,18.78481505,18.54315434,
10/10/2018,17.12533379,17.12533379,17.70066643,16.51799965,17.64066696,192229500,18.409704,18.28536904,
10/11/2018,16.81533241,16.81533241,17.48333359,16.60199928,17.16866684,122515500,18.31681506,18.01808992,
10/12/2018,17.25200081,17.25200081,17.4659996,16.80066681,17.39999962,108021000,17.93222258,17.87880113,
10/15/2018,17.30599976,17.30599976,17.55200005,16.96933365,17.27066612,93000000,17.62533357,17.77465553,
10/16/2018,18.43933296,18.43933296,18.49200058,17.48266792,17.71333313,142896000,17.49044461,17.89550585,
10/17/2018,18.1186676,18.1186676,18.84666634,17.71999931,18.82666779,129832500,17.41600015,17.93608068,
10/18/2018,17.59399986,17.59399986,18.06666756,17.53333282,17.95266724,81318000,17.43051868,17.87388423,
10/19/2018,17.33333206,17.33333206,17.97733307,16.89999962,17.82600021,140632500,17.50044441,17.77560211,
10/22/2018,17.39666748,17.39666748,17.45733261,16.83933258,17.37866783,84004500,17.48674075,17.70670498,
10/23/2018,19.60933304,19.60933304,19.86199951,17.47333336,17.59133339,285417000,17.76274067,18.05263701,
10/24/2018,19.23333359,19.23333359,20.29599953,19.04866791,20.06999969,300874500,18.03140746,18.2673089,
10/25/2018,20.99066734,20.99066734,21.39999962,20.06733322,21.14800072,312610500,18.44681485,18.76246448,
10/26/2018,22.05999947,22.05999947,22.65999985,20.44333267,20.54999924,411382500,18.97503704,19.3620157,
10/29/2018,22.32333374,22.32333374,23.1439991,21.76666641,22.49799919,217290000,19.40659269,19.90043662,
10/30/2018,21.99333382,21.99333382,22.52666664,21.48399925,21.89266777,136900500,19.83711116,20.280963,
10/31/2018,22.48800087,22.48800087,22.79999924,21.94000053,22.1693325,114364500,20.38088904,20.68224221,
11/1/2018,22.95199966,22.95199966,23.18933296,22.31533241,22.55066681,120001500,21.00518545,21.09492497,
11/2/2018,23.09399986,23.09399986,23.28000069,22.72733307,22.91600037,117120000,21.63822238,21.45839277,
11/5/2018,22.76000023,22.76000023,22.93066788,22.00933266,22.70000076,117465000,21.98829651,21.69504844,
11/6/2018,22.7373333,22.7373333,23.25333214,22.40600014,22.60466766,101443500,22.37762981,21.88455459,
11/7/2018,23.21066666,23.21066666,23.41200066,22.71999931,22.88933372,110617500,22.6242964,22.12566563,
11/8/2018,23.42666626,23.42666626,23.83866692,23.22933388,23.23333359,106360500,22.77614827,22.36221096,
11/9/2018,23.36733246,23.36733246,23.60000038,23.01533318,23.26666641,76482000,22.89214812,22.54496014,
11/12/2018,22.08533287,22.08533287,23.31866646,22.02266693,23.2246666,104122500,22.90237024,22.46139163,
11/13/2018,22.58200073,22.58200073,22.97999954,22.14666748,22.21066666,81729000,22.91281467,22.48332054,
11/14/2018,22.93333244,22.93333244,23.14066696,22.4766674,22.84666634,75604500,22.91074053,22.5651408,
11/15/2018,23.22933388,23.22933388,23.23866653,22.60266685,22.8220005,69385500,22.92577765,22.68590306,
11/16/2018,23.6206665,23.6206665,23.71333313,23.00799942,23.0126667,108093000,23.02140723,22.85585988,
11/19/2018,23.56466675,23.56466675,24.45000076,23.5253334,23.75600052,145633500,23.11333317,22.98473373,
11/20/2018,23.16600037,23.16600037,23.31999969,22.23666763,22.78333282,120070500,23.10837025,23.01769126,
11/21/2018,22.54599953,22.54599953,23.54000092,22.49333382,23.46666718,70302000,23.01051839,22.93192922,
11/23/2018,21.72200012,21.72200012,22.5,21.7033329,22.29000092,63039000,22.82770369,22.71194233,
11/26/2018,23.06666756,23.06666756,23.08133316,21.66666794,21.66666794,119881500,22.93674088,22.77643776,
11/27/2018,22.9279995,22.9279995,23.13066673,22.36666679,22.67000008,95374500,22.97518518,22.80399441,
11/28/2018,23.19133377,23.19133377,23.21866608,22.81399918,23.06599998,61914000,23.003852,22.87441968,
11/29/2018,22.74466705,22.74466705,23.16666794,22.63666725,23.13333321,46210500,22.95000013,22.85082832,
11/30/2018,23.36533356,23.36533356,23.44000053,22.55066681,22.78866768,84436500,22.9216298,22.94437463,
12/3/2018,23.89933205,23.89933205,24.39999962,23.46666718,24,124597500,22.95881483,23.11800308,
12/4/2018,23.97999954,23.97999954,24.57866669,23.46666718,23.73666763,126928500,23.04925919,23.27472955,
12/6/2018,24.20400047,24.20400047,24.49200058,23.38400078,23.73399925,117637500,23.23348151,23.44368773,
12/7/2018,23.86466789,23.86466789,25.29933357,23.84333229,24.60000038,172668000,23.47155571,23.5202295,
12/10/2018,24.34333229,24.34333229,24.39866638,23.54133224,24,99202500,23.61340735,23.66988441,
12/11/2018,24.45066643,24.45066643,24.8113327,24.01533318,24.66066742,94632000,23.78259256,23.81184463,
12/12/2018,24.44000053,24.44000053,24.79400063,24.34399986,24.62800026,75405000,23.92133331,23.92605468,
12/13/2018,25.11933327,25.11933327,25.16266632,24.45000076,24.67666626,110488500,24.18518511,24.14301421,
12/14/2018,24.38066673,24.38066673,25.19133377,24.28866768,25,95064000,24.29799991,24.18622371,
12/17/2018,23.22800064,23.22800064,24.37999916,22.92533302,24.13333321,115110000,24.22340753,24.01200151,
12/18/2018,22.46866608,22.46866608,23.43666649,22.24600029,23.36933327,106500000,24.05548159,23.73139535,
12/19/2018,22.19799995,22.19799995,23.13400078,21.98266792,22.50666618,124113000,23.83259265,23.45259647,
12/20/2018,21.0253334,21.0253334,22.01933289,20.79133224,21.80333328,136078500,23.51711104,23.01127635,
12/21/2018,21.31800079,21.31800079,21.56466675,20.82933235,21.15999985,120252000,23.18096309,22.70340837,
12/24/2018,19.69266701,19.69266701,20.96666718,19.68000031,20.89999962,83398500,22.65229649,22.1560014,
12/26/2018,21.7393322,21.7393322,21.79800034,19.6060009,20,122446500,22.35222223,22.08024344,
12/27/2018,21.07533264,21.07533264,21.47800064,20.10000038,21.32266617,128626500,21.90288883,21.89753257,
12/28/2018,22.25799942,22.25799942,22.41600037,21.22733307,21.54000092,149085000,21.6670369,21.96307193,
12/31/2018,22.18666649,22.18666649,22.61400032,21.68400002,22.51933289,94534500,21.55133311,22.00372545,
1/2/2019,20.67466736,20.67466736,21.00866699,19.92000008,20.40666771,174879000,21.35199992,21.76207876,
1/3/2019,20.02400017,20.02400017,20.62666702,19.82533264,20.46666718,104478000,21.11044439,21.44606479,
1/4/2019,21.17933273,21.17933273,21.20000076,20.18199921,20.39999962,110911500,21.12755542,21.3975681,
1/7/2019,22.3306675,22.3306675,22.44933319,21.18333244,21.44799995,113268000,21.24007395,21.56722237,
1/8/2019,22.35666656,22.35666656,22.93400002,21.80133247,22.79733276,105127500,21.5360739,21.71075753,
1/9/2019,22.56866646,22.56866646,22.89999962,22.09799957,22.36666679,81493500,21.62822215,21.86674082,
1/10/2019,22.99799919,22.99799919,23.02599907,22.11933327,22.29333305,90846000,21.84185176,22.07242395,
1/11/2019,23.15066719,23.15066719,23.22733307,22.58466721,22.80599976,75586500,21.94103707,22.26846798,
1/14/2019,22.29333305,22.29333305,22.83333206,22.26666641,22.82533264,78709500,21.95288891,22.2729889,
